price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,tps
50153.23,5000000.0,94000000000000.0,18894425.0,17118335.73,18817454.8,39368474.0,911000000.0,1490000000.0,3.1
48912.66,5600000.0,92000000000000.0,18895481.0,17119245.53,18814497.15,39301999.0,1000000000.0,2490000000.0,3.3
48308.34,6700000.0,91000000000000.0,18896475.0,17120067.25,18814553.25,39398449.0,1440000000.0,708000000.0,3.13
48408.61,8600000.0,91000000000000.0,18897443.0,17121116.27,18817600.75,39442610.0,498000000.0,376000000.0,2.57
49716.02,7500000.0,93000000000000.0,18898412.0,17121849.6,18820652.46,39532773.0,402000000.0,331000000.0,2.44
47673.66,14500000.0,90000000000000.0,18899293.0,17122756.54,18816116.54,39542789.0,974000000.0,763000000.0,3.26
47258.98,5400000.0,89000000000000.0,18900156.0,17123674.1,18818722.43,39577761.0,946000000.0,777000000.0,3.26
48193.8,7200000.0,91000000000000.0,18900843.0,17124516.31,18820368.8,39524230.0,1030000000.0,1370000000.0,3.25
48555.47,4200000.0,91000000000000.0,18901968.0,17125316.61,18819586.22,39596732.0,722000000.0,784000000.0,2.96
46805.65,5800000.0,88000000000000.0,18902712.0,17126224.3,18819082.78,39591348.0,856000000.0,2320000000.0,3.01
46580.66,3600000.0,88000000000000.0,18903650.0,17126792.43,18820581.43,39609351.0,467000000.0,1240000000.0,2.71
47289.88,4099999.9999999995,89000000000000.0,18904443.0,17127233.78,18821227.39,39700603.0,443000000.0,292000000.0,2.48
46424.82,5000000.0,87000000000000.0,18905325.0,17128246.93,18822319.36,39642416.0,750000000.0,481000000.0,3.09
48447.16,5300000.0,91000000000000.0,18906275.0,17128992.94,18825787.9,39691410.0,868000000.0,574000000.0,3.51
48987.0,3800000.0,92000000000000.0,18907231.0,17129729.73,18826197.85,39704728.0,952000000.0,1410000000.0,3.32
49483.03,5100000.0,93000000000000.0,18908168.0,17130675.99,18830865.52,39756785.0,2310000000.0,1110000000.0,3.38
51087.42,4500000.0,96000000000000.0,18909118.0,17131296.67,18831938.32,39783146.0,1140000000.0,1340000000.0,2.97
50800.5,2700000.0,96000000000000.0,18910075.0,17132185.36,18832938.02,39773152.0,2220000000.0,3560000000.0,2.37
50205.02,3100000.0,94000000000000.0,18910981.0,17133175.84,18833841.43,39862527.0,461000000.0,432000000.0,2.34
51164.83,4099999.9999999995,96000000000000.0,18911812.0,17135578.49,18834905.2,39873293.0,954000000.0,801000000.0,2.87
48862.29,6900000.0,92000000000000.0,18912687.0,17136406.95,18830767.31,39884981.0,1390000000.0,1040000000.0,3.12
47397.12,5500000.0,89000000000000.0,18913593.0,17136975.54,18830332.76,39821317.0,855000000.0,994000000.0,3.2
47096.67,4900000.0,89000000000000.0,18914506.0,17137702.41,18831578.29,39865718.0,888000000.0,785000000.0,2.84
47226.33,10700000.0,89000000000000.0,18915256.0,17138402.26,18831956.22,39751362.0,880000000.0,911000000.0,3.04
47159.1,3000000.0,89000000000000.0,18916143.0,17138920.53,18834296.04,39802613.0,567000000.0,657000000.0,2.18
47263.75,2700000.0,89000000000000.0,18917268.0,17139724.76,18834950.87,39837832.0,425000000.0,413000000.0,2.25
46686.95,7300000.0,88000000000000.0,18918243.0,17140634.9,18834783.7,39811331.0,579000000.0,593000000.0,2.79
46475.69,4900000.0,87000000000000.0,18919118.0,17141270.53,18835048.24,39825697.0,1040000000.0,1190000000.0,3.17
45103.82,7600000.0,85000000000000.0,18920025.0,17142143.41,18833095.98,39839752.0,996000000.0,981000000.0,3.18
43066.76,5200000.0,81000000000000.0,18920981.0,17142963.39,18833543.77,39842296.0,1080000000.0,1230000000.0,2.99
41855.4,7000000.0,79000000000000.0,18921868.0,17143874.51,18832322.77,39827558.0,1120000000.0,1000000000.0,2.96
41547.69,4400000.0,78000000000000.0,18922750.0,17144687.57,18833584.44,39868312.0,556000000.0,602000000.0,2.62
41937.05,3000000.0,79000000000000.0,18923656.0,17145494.7,18834421.27,39931612.0,361000000.0,449000000.0,2.36
41215.42,6500000.0,78000000000000.0,18924506.0,17146445.73,18835334.9,39917255.0,839000000.0,785000000.0,3.12
42242.04,4900000.0,79000000000000.0,18925418.0,17147556.27,18837400.26,39972515.0,819000000.0,2100000000.0,3.3
43383.93,4500000.0,82000000000000.0,18926375.0,17148365.61,18839901.4,39947955.0,799000000.0,674000000.0,3.09
43465.98,9700000.0,82000000000000.0,18927281.0,17150321.25,18839177.72,40005132.0,859000000.0,765000000.0,3.2
42679.31,7900000.0,80000000000000.0,18928387.0,17152672.38,18840757.54,39993606.0,877000000.0,708000000.0,3.04
43154.44,2500000.0,81000000000000.0,18929381.0,17153850.8,18841729.65,40081209.0,345000000.0,341000000.0,2.72
43086.88,2200000.0,81000000000000.0,18930381.0,17154783.55,18842603.41,40146465.0,316000000.0,413000000.0,2.52
42445.51,3100000.0,80000000000000.0,18931525.0,17155713.44,18842521.21,40089032.0,581000000.0,1320000000.0,2.99
41887.42,3500000.0,79000000000000.0,18932537.0,17156908.52,18843584.99,40125190.0,715000000.0,679000000.0,3.1
41913.11,4300000.0,79000000000000.0,18933375.0,17157827.16,18843923.51,40111242.0,707000000.0,912000000.0,3.1
42197.63,5100000.0,79000000000000.0,18934462.0,17158480.32,18843395.13,40144082.0,690000000.0,918000000.0,3.15
38344.3,22200000.0,72000000000000.0,18935512.0,17159577.24,18836928.75,40184378.0,1720000000.0,1520000000.0,3.15
35418.47,9000000.0,67000000000000.0,18936362.0,17160382.47,18835252.78,40146078.0,1220000000.0,1280000000.0,2.86
35505.82,4900000.0,67000000000000.0,18937175.0,17161191.76,18838204.37,40192584.0,636000000.0,639000000.0,2.41
34777.12,10300000.0,65000000000000.0,18938075.0,17161873.53,18839852.08,40179607.0,1570000000.0,2109999999.9999998,3.14
36591.65,19200000.0,69000000000000.0,18939006.0,17162911.31,18841123.53,40222984.0,837000000.0,864000000.0,3.09
37674.3,15300000.0,71000000000000.0,18939962.0,17163855.36,18841604.76,40264543.0,1140000000.0,1160000000.0,2.99
36352.26,9900000.0,68000000000000.0,18940737.0,17164330.81,18842689.22,40274721.0,881000000.0,1290000000.0,2.93
37038.56,4300000.0,70000000000000.0,18941581.0,17165137.39,18844898.86,40305735.0,915000000.0,2450000000.0,3.08
37907.48,3000000.0,71000000000000.0,18942550.0,17166017.72,18846241.92,40349734.0,544000000.0,2980000000.0,2.63
37921.08,5900000.0,71000000000000.0,18943462.0,17168409.7,18846893.47,40396894.0,2550000000.0,3330000000.0,2.42
37697.86,12100000.0,71000000000000.0,18944393.0,17169510.43,18848769.91,40380200.0,2109999999.9999998,935000000.0,3.04
38624.26,3800000.0,73000000000000.0,18945281.0,17170162.34,18850410.54,40315377.0,570000000.0,742000000.0,3.18
37800.85,3700000.0,71000000000000.0,18946237.0,17170880.62,18848197.24,40314739.0,544000000.0,681000000.0,3.19
36769.11,3400000.0,69000000000000.0,18947206.0,17171610.03,18849324.07,40337333.0,637000000.0,737000000.0,3.1
39174.49,13400000.0,74000000000000.0,18948131.0,17172070.27,18856795.12,40434918.0,833000000.0,741000000.0,2.89
41522.14,22900000.0,78000000000000.0,18948918.0,17172748.41,18858088.59,40446074.0,451000000.0,546000000.0,2.94
41732.77,2400000.0,79000000000000.0,18949706.0,17173492.71,18860400.71,40378945.0,493000000.0,563000000.0,2.57
43259.44,5900000.0,82000000000000.0,18950681.0,17174296.83,18863170.55,40410265.0,787000000.0,1110000000.0,3.04
43901.1,6800000.0,83000000000000.0,18951493.0,17175253.09,18864584.38,40410566.0,1010000000.0,1180000000.0,3.21
43987.18,4099999.9999999995,83000000000000.0,18952493.0,17176185.63,18865834.55,40391659.0,622000000.0,809000000.0,3.05
44498.68,7400000.0,84000000000000.0,18953362.0,17177275.24,18865801.46,40380667.0,711000000.0,818000000.0,3.02
43120.8,5500000.0,81000000000000.0,18954275.0,17178131.27,18865117.56,40383322.0,595000000.0,2590000000.0,2.99
42314.89,2900000.0,80000000000000.0,18955137.0,17178828.12,18866587.2,40174387.0,407000000.0,386000000.0,2.6
42343.66,2000000.0,80000000000000.0,18956275.0,17179886.62,18867507.79,40212754.0,279000000.0,267000000.0,2.46
42279.45,4000000.0,80000000000000.0,18957287.0,17182231.77,18869089.28,40225026.0,483000000.0,573000000.0,2.89
43947.91,4400000.0,83000000000000.0,18958306.0,17183394.48,18872672.19,40183224.0,741000000.0,941000000.0,3.16
43965.67,3200000.0,83000000000000.0,18959368.0,17184092.34,18873013.06,40237027.0,816000000.0,732000000.0,3.1
42228.15,5600000.0,80000000000000.0,18960343.0,17184994.22,18869172.16,40277701.0,654000000.0,904000000.0,2.97
40290.15,4800000.0,76000000000000.0,18961325.0,17186003.32,18869107.84,40282584.0,766000000.0,771000000.0,2.99
40047.88,1800000.0,75000000000000.0,18962168.0,17186741.83,18870047.23,40250859.0,342000000.0,407000000.0,2.52
38696.8,3300000.0,73000000000000.0,18963075.0,17187550.52,18868039.48,40299669.0,427000000.0,395000000.0,2.35
38250.14,6500000.0,72000000000000.0,18963993.0,17188082.18,18866255.38,40315837.0,675000000.0,651000000.0,2.76
37432.18,5400000.0,71000000000000.0,18964768.0,17188849.33,18869059.74,40325204.0,693000000.0,661000000.0,2.97
38262.59,13300000.0,72000000000000.0,18965706.0,17189766.38,18868292.27,40361141.0,499000000.0,591000000.0,2.93
36235.51,32400000.0,68000000000000.0,18966643.0,17190507.07,18870699.35,40376516.0,1520000000.0,1350000000.0,2.96
38901.93,5500000.0,73000000000000.0,18967468.0,17191576.15,18873214.28,40415010.0,894000000.0,817000000.0,3.02
39297.7,2800000.0,74000000000000.0,18968318.0,17192089.12,18873442.63,40444048.0,439000000.0,389000000.0,2.57
38505.17,4600000.0,73000000000000.0,18969106.0,17192758.22,18871713.52,40487989.0,512000000.0,505000000.0,2.39
40386.89,15500000.0,76000000000000.0,18969931.0,17193594.97,18881471.94,40527746.0,1060000000.0,1040000000.0,3.18
43791.55,14900000.0,83000000000000.0,18970906.0,17196153.96,18883848.25,40528683.0,1190000000.0,1290000000.0,3.19
44178.6,11900000.0,83000000000000.0,18971887.0,17196797.15,18884452.1,40496603.0,913000000.0,979000000.0,3.36
42997.95,15300000.0,81000000000000.0,18972756.0,17197401.24,18883356.29,40500430.0,859000000.0,830000000.0,3.13
40807.3,6700000.0,77000000000000.0,18973675.0,17198082.37,18878753.27,40506795.0,714000000.0,841000000.0,2.99
39142.95,2700000.0,74000000000000.0,18974537.0,17198878.85,18879832.55,40558785.0,336000000.0,335000000.0,2.62
38900.33,7200000.0,73000000000000.0,18975318.0,17199650.33,18878854.72,40579871.0,304000000.0,320000000.0,2.38
38296.44,12100000.0,72000000000000.0,18976125.0,17200368.21,18879340.22,40584020.0,704000000.0,671000000.0,2.96
38685.61,18600000.0,73000000000000.0,18977062.0,17201175.68,18881415.51,40560668.0,607000000.0,685000000.0,2.99
41523.87,20400000.0,78000000000000.0,18978012.0,17202141.31,18887534.92,40636638.0,716000000.0,904000000.0,3.15
39649.32,15000000.0,75000000000000.0,18978850.0,17202718.45,18884234.15,40615930.0,701000000.0,696000000.0,3.0
39049.56,5900000.0,74000000000000.0,18979756.0,17203340.07,18883866.38,40647521.0,491000000.0,742000000.0,2.92
39099.74,2300000.0,74000000000000.0,18980631.0,17204117.87,18884931.25,40691336.0,312000000.0,293000000.0,2.57
38671.17,3000000.0,73000000000000.0,18981587.0,17204965.61,18883809.84,40725016.0,275000000.0,309000000.0,2.4
38832.07,4600000.0,73000000000000.0,18982518.0,17207439.56,18887887.23,40747163.0,725000000.0,777000000.0,3.05
39052.24,4500000.0,74000000000000.0,18983500.0,17208349.33,18888181.52,40795089.0,531000000.0,1320000000.0,3.09
40333.92,9500000.0,76000000000000.0,18984362.0,17209250.06,18892286.04,40824425.0,664000000.0,3390000000.0,3.2
40914.12,6700000.0,77000000000000.0,18985343.0,17209845.51,18893080.1,40861411.0,830000000.0,809000000.0,3.16
40922.73,9300000.0,77000000000000.0,18986300.0,17210726.59,18895113.71,40919048.0,1310000000.0,1360000000.0,3.09
41904.55,14300000.0,79000000000000.0,18987231.0,17211293.53,18896602.8,40942890.0,596000000.0,705000000.0,2.74
41557.85,13600000.0,78000000000000.0,18988187.0,17212404.22,18896079.37,40994823.0,360000000.0,2650000000.0,2.44
41066.99,17700000.0,78000000000000.0,18989137.0,17213081.22,18896650.18,41008577.0,885000000.0,3580000000.0,3.01
42499.32,23700000.0,80000000000000.0,18990087.0,17214010.39,18899360.32,41069829.0,1260000000.0,1530000000.0,3.02
42280.9,17300000.0,80000000000000.0,18991043.0,17214895.97,18900863.6,41068129.0,782000000.0,779000000.0,3.08
43429.32,19900000.0,82000000000000.0,18991931.0,17215549.24,18903357.6,41122765.0,1570000000.0,1580000000.0,3.12
44389.19,22700000.0,84000000000000.0,18992856.0,17216505.06,18904779.07,41120201.0,1640000000.0,1410000000.0,3.32
44413.49,8900000.0,84000000000000.0,18993812.0,17217199.66,18905942.87,41187920.0,697000000.0,800000000.0,2.66
45593.65,15700000.0,86000000000000.0,18994787.0,17218060.63,18909415.44,41230528.0,735000000.0,3140000000.0,2.54
47387.94,23300000.0,90000000000000.0,18995650.0,17220582.29,18910959.49,41203129.0,1480000000.0,1510000000.0,3.35
47591.13,17400000.0,90000000000000.0,18996625.0,17221496.45,18912063.09,41254919.0,1010000000.0,1620000000.0,3.39
47223.72,10600000.0,89000000000000.0,18997562.0,17222204.69,18912418.32,41272769.0,1090000000.0,1090000000.0,3.12
46509.38,5700000.0,88000000000000.0,18998431.0,17222963.04,18911307.2,41339247.0,3000000000.0,3430000000.0,3.24
45488.01,6700000.0,86000000000000.0,18999281.0,17223821.3,18912913.09,41359489.0,898000000.0,942000000.0,3.32
46456.75,4099999.9999999995,88000000000000.0,19000181.0,17224382.39,18913419.47,41362307.0,438000000.0,410000000.0,2.9
46473.15,7300000.0,88000000000000.0,19001018.0,17225124.83,18914808.31,41394122.0,297000000.0,331000000.0,2.59
46008.8,5300000.0,87000000000000.0,19001856.0,17226004.55,18916026.98,41397745.0,947000000.0,932000000.0,3.2
46250.34,4900000.0,87000000000000.0,19002875.0,17227463.17,18915596.32,41455556.0,625000000.0,670000000.0,3.2
44397.59,7700000.0,84000000000000.0,19003756.0,17228218.51,18913259.46,41480416.0,974000000.0,1190000000.0,3.15
43424.6,4200000.0,82000000000000.0,19004712.0,17229273.95,18914532.95,41493805.0,1100000000.0,856000000.0,3.08
43196.06,4900000.0,82000000000000.0,19005556.0,17230084.81,18913266.25,41559540.0,695000000.0,2690000000.0,3.13
42445.27,4000000.0,80000000000000.0,19006406.0,17230786.84,18914819.64,41601403.0,296000000.0,475000000.0,2.64
42691.9,5100000.0,81000000000000.0,19007368.0,17231576.58,18915040.53,41632614.0,321000000.0,328000000.0,2.53
40898.77,6800000.0,77000000000000.0,19008237.0,17233490.91,18911217.16,41629314.0,810000000.0,853000000.0,3.23
40018.91,5800000.0,76000000000000.0,19009075.0,17234272.47,18913547.76,41601479.0,641000000.0,590000000.0,3.16
40567.61,4600000.0,77000000000000.0,19010050.0,17234905.67,18916007.74,41631780.0,566000000.0,1430000000.0,3.28
40596.99,3900000.0,77000000000000.0,19010912.0,17235604.44,18914295.24,41667344.0,779000000.0,513000000.0,3.0
40259.08,2500000.0,76000000000000.0,19011781.0,17236311.37,18916638.71,41736539.0,573000000.0,785000000.0,3.0
40382.11,1600000.0,76000000000000.0,19012775.0,17237044.67,18917193.89,41804425.0,468000000.0,450000000.0,2.55
40203.61,2000000.0,76000000000000.0,19013612.0,17237865.41,18916478.41,41845562.0,417000000.0,370000000.0,2.44
39713.9,5500000.0,75000000000000.0,19014600.0,17238689.3,18919666.95,41817564.0,686000000.0,758000000.0,2.88
41148.15,3600000.0,78000000000000.0,19015493.0,17239554.44,18921324.85,41861502.0,874000000.0,844000000.0,3.16
41522.1,4400000.0,79000000000000.0,19016268.0,17241508.83,18922147.12,41872760.0,658000000.0,791000000.0,3.28
41709.52,6000000.0,79000000000000.0,19017287.0,17242462.8,18921649.51,41900468.0,2580000000.0,2680000000.0,3.24
40067.82,4800000.0,76000000000000.0,19018318.0,17243311.44,18920712.22,41911273.0,555000000.0,516000000.0,3.03
39670.26,1900000.0,75000000000000.0,19019162.0,17244212.69,18921378.85,41938754.0,252000000.0,293000000.0,2.76
39557.88,2500000.0,75000000000000.0,19020200.0,17245513.98,18922275.54,41940914.0,273000000.0,277000000.0,2.52
39214.33,6500000.0,74000000000000.0,19021243.0,17246466.2,18925499.23,41926653.0,655000000.0,724000000.0,3.21
39243.78,6500000.0,74000000000000.0,19022225.0,17247359.03,18921569.67,41949405.0,699000000.0,646000000.0,3.21
38867.8,5500000.0,73000000000000.0,19023131.0,17248176.09,18924682.67,41965509.0,687000000.0,723000000.0,3.31
39704.33,11200000.0,75000000000000.0,19024212.0,17249251.98,18926366.39,41959999.0,639000000.0,823000000.0,3.16
38974.1,4700000.0,74000000000000.0,19025031.0,17250055.31,18925267.56,41953120.0,711000000.0,715000000.0,3.36
38365.5,3100000.0,73000000000000.0,19025981.0,17250919.98,18924523.0,41958138.0,368000000.0,2160000000.0,2.97
38093.65,3200000.0,72000000000000.0,19026893.0,17251899.06,18926783.37,42008274.0,415000000.0,203000000.0,2.7
38685.08,4900000.0,73000000000000.0,19027918.0,17252993.54,18928127.02,41998623.0,656000000.0,887000000.0,3.12
38164.11,3800000.0,72000000000000.0,19028900.0,17253998.53,18927207.82,42043819.0,710000000.0,703000000.0,3.28
39004.67,5900000.0,74000000000000.0,19029856.0,17254888.8,18931543.06,42097740.0,827000000.0,1100000000.0,2.66
37494.22,8700000.0,71000000000000.0,19030793.0,17255943.66,18926777.47,42057404.0,1260000000.0,1360000000.0,3.68
36032.65,6700000.0,68000000000000.0,19031731.0,17257212.47,18926869.46,42013267.0,1340000000.0,961000000.0,3.34
35667.22,11600000.0,67000000000000.0,19032637.0,17258102.82,18926600.27,42058968.0,473000000.0,636000000.0,2.71
34489.7,16000000.0,65000000000000.0,19033587.0,17258942.45,18924757.24,42062608.0,1040000000.0,857000000.0,2.58
32128.97,14800000.0,61000000000000.0,19034531.0,17260012.1,18915791.67,42054464.0,4219999999.9999995,2390000000.0,3.33
31280.26,12600000.0,59000000000000.0,19035475.0,17260885.56,18917774.43,42074634.0,2740000000.0,1820000000.0,3.24
30301.53,17100000.0,57000000000000.0,19036431.0,17261753.6,18912752.89,42134163.0,3410000000.0,3060000000.0,2.94
28021.6,16500000.0,53000000000000.0,19037300.0,17262701.31,18913784.12,42242411.0,3770000000.0,3800000000.0,3.27
30164.46,7600000.0,57000000000000.0,19038212.0,17263711.93,18915127.94,42304955.0,961000000.0,1190000000.0,3.1
29346.38,3800000.0,55000000000000.0,19039137.0,17264596.12,18918318.0,42254919.0,431000000.0,609000000.0,3.38
30279.97,3500000.0,57000000000000.0,19040050.0,17265409.16,18922594.1,42093019.0,350000000.0,461000000.0,2.71
29879.12,5500000.0,56000000000000.0,19040806.0,17266428.79,18920736.03,41951904.0,722000000.0,847000000.0,3.15
30215.92,4500000.0,57000000000000.0,19041787.0,17267198.66,18923218.89,41881963.0,785000000.0,831000000.0,3.22
29450.52,5200000.0,56000000000000.0,19042731.0,17268145.69,18919479.45,41896080.0,734000000.0,639000000.0,3.06
29656.52,5400000.0,56000000000000.0,19043568.0,17268931.29,18924051.84,41948296.0,625000000.0,666000000.0,3.01
29690.61,5200000.0,56000000000000.0,19044331.0,17269786.94,18922043.4,41953839.0,737000000.0,736000000.0,3.12
29315.13,1700000.0,55000000000000.0,19045131.0,17270537.55,18923399.59,41976661.0,228000000.0,273000000.0,2.51
29911.2,2900000.0,57000000000000.0,19045987.0,17271326.39,18926570.68,41993787.0,285000000.0,351000000.0,2.44
29943.8,5100000.0,57000000000000.0,19046768.0,17272244.8,18924271.42,41965808.0,1000000000.0,640000000.0,3.11
29242.83,4099999.9999999995,55000000000000.0,19047750.0,17272999.95,18926407.03,42014309.0,785000000.0,621000000.0,2.75
29732.56,4300000.0,56000000000000.0,19048525.0,17273802.24,18927319.02,41967276.0,631000000.0,692000000.0,3.29
29152.05,6600000.0,55000000000000.0,19049400.0,17274681.85,18927450.04,41984450.0,738000000.0,1130000000.0,3.02
28846.45,6100000.0,55000000000000.0,19050250.0,17275631.66,18926153.78,42035363.0,715000000.0,706000000.0,3.19
28843.19,2100000.0,54000000000000.0,19051150.0,17276448.61,18928258.43,42070677.0,198000000.0,279000000.0,2.64
29177.96,1900000.0,55000000000000.0,19052093.0,17277522.0,18930366.35,42080760.0,254000000.0,293000000.0,2.38
30793.13,7300000.0,58000000000000.0,19053031.0,17278312.41,18937567.36,42039663.0,753000000.0,783000000.0,3.1
31709.91,5200000.0,60000000000000.0,19053962.0,17279301.7,18938774.51,42016682.0,859000000.0,3230000000.0,3.22
30714.37,7400000.0,58000000000000.0,19054856.0,17280292.33,18934148.79,42050590.0,1150000000.0,715000000.0,3.18
30025.76,4300000.0,57000000000000.0,19055712.0,17281107.14,18936884.02,42044046.0,454000000.0,1810000000.0,3.04
29856.81,4000000.0,56000000000000.0,19056493.0,17281990.42,18935402.04,42057966.0,384000000.0,438000000.0,3.11
29684.61,1700000.0,56000000000000.0,19057387.0,17282851.06,18936595.31,42090898.0,616000000.0,846000000.0,2.54
29856.02,1700000.0,56000000000000.0,19058293.0,17283718.63,18937813.28,42105044.0,176000000.0,912000000.0,2.27
31219.75,11400000.0,59000000000000.0,19059193.0,17284486.65,18942739.1,42059675.0,576000000.0,573000000.0,3.11
30248.71,7800000.0,57000000000000.0,19060081.0,17285394.73,18943225.52,42019213.0,656000000.0,547000000.0,3.08
30454.89,7100000.0,58000000000000.0,19061106.0,17286580.76,18941835.41,42046475.0,503000000.0,426000000.0,3.03
30217.39,6900000.0,57000000000000.0,19062237.0,17287532.71,18942219.06,42057796.0,428000000.0,392000000.0,3.06
29535.75,5700000.0,56000000000000.0,19063137.0,17288486.7,18940275.98,42086339.0,478000000.0,473000000.0,3.0
28675.8,15500000.0,54000000000000.0,19064075.0,17289349.42,18939075.9,42074289.0,425000000.0,437000000.0,2.65
27541.5,17100000.0,52000000000000.0,19064987.0,17290042.7,18935063.42,42104097.0,503000000.0,577000000.0,2.54
24279.36,17500000.0,46000000000000.0,19065843.0,17290905.52,18917975.68,42207765.0,2150000000.0,2760000000.0,3.16
22103.05,11000000.0,42000000000000.0,19066681.0,17291758.51,18918005.22,42128559.0,1610000000.0,2890000000.0,3.19
21179.1,34900000.0,40000000000000.0,19067550.0,17292739.27,18921157.7,42086620.0,1390000000.0,2400000000.0,3.44
21312.33,12200000.0,40000000000000.0,19068587.0,17293674.02,18911601.99,42132064.0,950000000.0,1000000000.0,2.99
20686.9,5400000.0,39000000000000.0,19069350.0,17294493.41,18912807.94,42200280.0,580000000.0,1080000000.0,2.87
18971.0,19100000.0,36000000000000.0,19070018.0,17295299.39,18899482.61,42182868.0,2800000000.0,1140000000.0,2.86
19454.23,13100000.0,37000000000000.0,19070993.0,17296110.52,18914742.07,42208300.0,583000000.0,787000000.0,2.27
20340.61,16200000.0,38000000000000.0,19071850.0,17296889.92,18915722.51,42246453.0,469000000.0,585000000.0,2.77
21064.4,22100000.0,40000000000000.0,19072662.0,17297808.32,18917072.46,42257196.0,705000000.0,592000000.0,3.02
20284.67,18700000.0,38000000000000.0,19073600.0,17298473.37,18912860.3,42262397.0,531000000.0,605000000.0,2.86
20576.37,8900000.0,39000000000000.0,19074375.0,17299449.79,18920593.32,42296002.0,465000000.0,541000000.0,3.0
21100.67,12200000.0,40000000000000.0,19075325.0,17300438.14,18922155.63,42326959.0,493000000.0,540000000.0,2.9
21240.68,6400000.0,40000000000000.0,19076162.0,17301214.37,18923602.16,42385115.0,201000000.0,246000000.0,2.52
21372.56,5400000.0,40000000000000.0,19077100.0,17302027.92,18922288.56,42434640.0,187000000.0,233000000.0,2.4
20997.05,3400000.0,40000000000000.0,19077962.0,17302902.99,18921653.7,42369346.0,818000000.0,446000000.0,3.0
20688.4,16100000.000000002,39000000000000.0,19078743.0,17303759.54,18919832.26,42368298.0,504000000.0,480000000.0,2.94
20106.92,11300000.0,38000000000000.0,19079737.0,17304675.68,18919439.9,42354488.0,720000000.0,963000000.0,2.98
19236.2,9800000.0,36000000000000.0,19080662.0,17305749.34,18909990.07,42379800.0,633000000.0,933000000.0,3.18
19588.18,10800000.0,37000000000000.0,19081700.0,17306911.1,18910304.14,42463081.0,584000000.0,673000000.0,3.16
19219.26,6400000.0,36000000000000.0,19082587.0,17307896.82,18910432.38,42491139.0,216000000.0,301000000.0,2.73
19168.05,2400000.0,36000000000000.0,19083443.0,17308605.38,18911508.28,42533700.0,263000000.0,272000000.0,2.28
19655.39,3600000.0,37000000000000.0,19084375.0,17309571.63,18924259.67,42554898.0,445000000.0,440000000.0,2.91
19975.48,4800000.0,38000000000000.0,19085293.0,17310446.22,18924317.39,42577594.0,436000000.0,496000000.0,2.83
20168.12,4000000.0,38000000000000.0,19086062.0,17311438.03,18927535.39,42596417.0,450000000.0,685000000.0,3.06
20946.21,4500000.0,40000000000000.0,19086831.0,17312342.62,18933813.04,42563225.0,622000000.0,745000000.0,3.29
21754.57,13500000.0,41000000000000.0,19087800.0,17313219.12,18935305.7,42571242.0,510000000.0,661000000.0,3.06
21593.72,7000000.0,41000000000000.0,19088750.0,17314013.93,18934927.13,42601884.0,188000000.0,1330000000.0,2.54
21119.26,10900000.0,40000000000000.0,19089537.0,17314942.93,18932219.54,42620367.0,229000000.0,240000000.0,2.3
20431.5,5400000.0,39000000000000.0,19090556.0,17315676.89,18921566.38,42642730.0,410000000.0,410000000.0,2.71
19716.46,5800000.0,37000000000000.0,19091318.0,17316628.32,18918693.32,42631251.0,432000000.0,354000000.0,3.18
19551.31,8500000.0,37000000000000.0,19092237.0,17317425.86,18929668.02,42730078.0,404000000.0,382000000.0,2.61
20145.75,7000000.0,38000000000000.0,19092956.0,17318196.49,18933509.25,42715961.0,410000000.0,424000000.0,3.27
20788.09,6100000.0,39000000000000.0,19093693.0,17319137.86,18935920.22,42685989.0,470000000.0,346000000.0,3.1
20983.71,4900000.0,40000000000000.0,19094593.0,17319936.42,18938560.57,42720454.0,219000000.0,206000000.0,2.59
21218.02,4700000.0,40000000000000.0,19095500.0,17320714.32,18937483.74,42722187.0,504000000.0,191000000.0,2.33
21933.85,10300000.0,41000000000000.0,19096287.0,17321564.03,18945212.63,42741490.0,619000000.0,626000000.0,2.95
22593.95,12300000.0,43000000000000.0,19097131.0,17322585.32,18950655.83,42683464.0,1110000000.0,1250000000.0,3.23
23570.08,11600000.0,45000000000000.0,19097975.0,17323523.43,18951124.06,42694850.0,555000000.0,688000000.0,2.95
22886.37,8500000.0,43000000000000.0,19098737.0,17324268.67,18951358.41,42704927.0,2100000000.0,2200000000.0,3.23
23191.98,8000000.0,44000000000000.0,19099612.0,17325012.93,18949957.7,42783949.0,380000000.0,523000000.0,3.03
22444.23,5200000.0,42000000000000.0,19100437.0,17325924.91,18949948.62,42812084.0,216000000.0,255000000.0,2.54
22655.55,5100000.0,43000000000000.0,19101406.0,17326736.14,18951518.64,42841126.0,187000000.0,282000000.0,2.34
21885.04,8500000.0,41000000000000.0,19102381.0,17327786.3,18947295.06,42830036.0,443000000.0,481000000.0,2.91
21016.12,6900000.0,40000000000000.0,19103287.0,17328672.18,18946812.8,42785877.0,406000000.0,411000000.0,3.02
21808.4,9200000.0,41000000000000.0,19104275.0,17329755.07,18955414.38,42824517.0,451000000.0,565000000.0,3.07
23338.2,10400000.0,44000000000000.0,19105343.0,17330729.0,18960491.61,42772776.0,583000000.0,494000000.0,3.28
23826.16,9200000.0,45000000000000.0,19106187.0,17331710.73,18961630.01,42821037.0,581000000.0,565000000.0,3.25
